,VSI_Motor_Speed_RR,VSI_Motor_Speed_RL,VSI_Motor_Speed_FR,VSI_Motor_Speed_FL,VSI_TrqFeedback_RR,VSI_TrqFeedback_RL,VSI_TrqFeedback_FR,VSI_TrqFeedback_FL,MISC_Pos_Trq_Limit_RR,MISC_Pos_Trq_Limit_RL,MISC_Pos_Trq_Limit_FR,MISC_Pos_Trq_Limit_FL,MISC_Neg_Trq_Limit_RR,MISC_Neg_Trq_Limit_RL,MISC_Neg_Trq_Limit_FR,MISC_Neg_Trq_Limit_FL
53.46,5141.0,4862.0,3889.0,3598.0,7.89096,8.4084,8.53776,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.47,5187.0,4861.0,3900.0,3611.0,8.92584,8.66712,8.4084,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.48,5210.0,4873.0,3896.0,3635.0,9.0552,8.27904,8.66712,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.49,5168.0,4855.0,3896.0,3642.0,8.27904,8.53776,8.4084,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.5,5184.0,4871.0,3898.0,3620.0,8.92584,8.53776,8.66712,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.51,5207.0,4892.0,3910.0,3630.0,8.66712,8.66712,8.14968,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.52,5225.0,4875.0,3914.0,3642.0,8.27904,8.53776,8.53776,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.53,5162.0,4876.0,3898.0,3657.0,8.53776,8.4084,8.4084,8.66712,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.54,5202.0,4904.0,3910.0,3653.0,8.53776,8.53776,8.79648,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.55,5237.0,4893.0,3906.0,3631.0,8.4084,8.4084,8.53776,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.56,5201.0,4903.0,3930.0,3636.0,8.4084,8.66712,8.4084,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.57,5164.0,4909.0,3933.0,3653.0,8.53776,8.66712,8.53776,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.58,5208.0,4877.0,3927.0,3663.0,8.4084,8.66712,8.27904,8.66712,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.59,5242.0,4893.0,3943.0,3659.0,8.66712,8.4084,8.66712,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.6,5153.0,4907.0,3943.0,3644.0,8.66712,8.27904,8.66712,8.66712,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.61,5178.0,4896.0,3940.0,3649.0,8.14968,8.53776,8.53776,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.62,5250.0,4869.0,3942.0,3666.0,8.79648,8.79648,8.66712,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.63,5196.0,4913.0,3943.0,3663.0,8.66712,8.66712,8.4084,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.64,5166.0,4897.0,3949.0,3665.0,8.02032,8.4084,8.66712,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.65,5213.0,4886.0,3948.0,3639.0,8.79648,8.4084,8.4084,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.66,5263.0,4904.0,3955.0,3658.0,8.66712,8.66712,8.14968,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.67,5167.0,4922.0,3960.0,3669.0,8.02032,8.66712,8.79648,8.66712,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.68,5235.0,4899.0,3954.0,3679.0,8.53776,8.53776,8.66712,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.69,5266.0,4905.0,3956.0,3695.0,9.18456,8.66712,8.53776,8.66712,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.7,5208.0,4926.0,3965.0,3669.0,8.53776,8.4084,8.14968,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.71,5220.0,4931.0,3969.0,3676.0,8.14968,8.4084,8.53776,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.72,5234.0,4930.0,3967.0,3705.0,9.0552,8.4084,8.66712,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.73,5244.0,4910.0,3970.0,3716.0,8.79648,8.53776,8.66712,8.27904,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.74,5179.0,4919.0,3982.0,3710.0,8.27904,8.53776,8.53776,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.75,5236.0,4947.0,3981.0,3697.0,8.53776,8.53776,8.66712,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.76,5271.0,4919.0,3966.0,3701.0,9.18456,8.27904,8.4084,8.66712,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.77,5192.0,4898.0,3983.0,3719.0,8.02032,8.27904,8.4084,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.78,5237.0,4920.0,3969.0,3737.0,8.27904,8.66712,8.27904,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.79,5266.0,4922.0,3995.0,3721.0,8.66712,8.66712,8.14968,8.79648,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.8,5226.0,4905.0,3995.0,3725.0,8.53776,8.4084,8.27904,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.81,5216.0,4898.0,3986.0,3719.0,7.89096,8.27904,8.14968,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.82,5250.0,4907.0,3995.0,3732.0,8.27904,8.4084,8.14968,8.79648,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.83,5273.0,4944.0,3998.0,3736.0,8.92584,8.66712,8.66712,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.84,5226.0,4938.0,3978.0,3702.0,8.4084,8.53776,8.66712,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.85,5251.0,4943.0,3990.0,3713.0,8.4084,8.53776,8.92584,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.86,5266.0,4940.0,3988.0,3701.0,8.27904,8.4084,8.53776,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.87,5291.0,4961.0,3990.0,3728.0,8.66712,8.79648,8.66712,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.88,5211.0,4932.0,4002.0,3743.0,8.66712,8.66712,8.79648,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.89,5226.0,4949.0,4006.0,3723.0,8.14968,8.4084,8.79648,8.79648,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.9,5292.0,4955.0,4001.0,3724.0,8.4084,8.27904,8.66712,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.91,5248.0,4934.0,4005.0,3724.0,8.79648,8.53776,8.79648,8.27904,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.92,5214.0,4941.0,4010.0,3755.0,8.66712,8.53776,8.79648,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.93,5331.0,4969.0,4011.0,3754.0,8.4084,8.4084,8.66712,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.94,5270.0,4938.0,3997.0,3746.0,8.27904,8.4084,8.79648,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.95,5237.0,4909.0,4003.0,3733.0,8.27904,8.53776,8.79648,8.66712,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.96,5284.0,4955.0,4011.0,3755.0,9.18456,8.79648,8.66712,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.97,5307.0,4919.0,4028.0,3772.0,8.79648,8.53776,8.02032,8.66712,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.98,5242.0,4923.0,4033.0,3771.0,8.4084,8.14968,8.53776,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
53.99,5257.0,4951.0,4027.0,3761.0,8.14968,8.4084,8.27904,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.0,5308.0,4970.0,4040.0,3757.0,8.53776,8.66712,8.4084,8.14968,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.01,5276.0,4965.0,4029.0,3777.0,8.92584,8.4084,8.66712,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.02,5251.0,4975.0,4020.0,3785.0,8.79648,8.27904,8.79648,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.03,5291.0,4970.0,4028.0,3765.0,8.27904,8.4084,8.53776,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.04,5287.0,4969.0,4020.0,3760.0,8.27904,8.66712,8.4084,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.05,5221.0,4988.0,4011.0,3742.0,8.79648,8.4084,8.14968,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.06,5251.0,4941.0,4043.0,3770.0,8.66712,8.4084,8.53776,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.07,5326.0,4965.0,4043.0,3779.0,8.53776,8.66712,8.53776,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.08,5248.0,4980.0,4024.0,3763.0,7.89096,8.79648,8.53776,8.66712,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.09,5280.0,4983.0,4027.0,3758.0,8.53776,8.53776,8.79648,8.66712,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.1,5300.0,4959.0,4034.0,3750.0,8.92584,8.53776,8.66712,8.27904,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.11,5300.0,4973.0,4041.0,3776.0,8.79648,8.53776,8.27904,8.27904,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.12,5277.0,4981.0,4026.0,3784.0,8.79648,8.53776,8.14968,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.13,5279.0,4968.0,4028.0,3771.0,8.02032,8.27904,8.79648,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.14,5319.0,4970.0,4038.0,3747.0,8.4084,8.53776,8.53776,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.15,5288.0,4948.0,4034.0,3768.0,8.4084,8.53776,8.66712,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.16,5284.0,4967.0,4039.0,3787.0,9.0552,8.53776,8.53776,8.66712,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.17,5321.0,4975.0,4034.0,3798.0,9.0552,8.53776,8.14968,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.18,5323.0,4988.0,4032.0,3788.0,8.66712,8.66712,8.53776,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.19,5248.0,5000.0,4047.0,3771.0,8.14968,8.27904,8.92584,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.2,5280.0,4983.0,4048.0,3791.0,8.4084,8.27904,8.79648,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.21,5331.0,4986.0,4035.0,3808.0,8.79648,8.66712,8.14968,8.27904,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.22,5278.0,4993.0,4046.0,3799.0,9.0552,8.53776,8.27904,8.4084,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.23,5246.0,5009.0,4022.0,3793.0,8.66712,8.4084,8.53776,8.53776,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.24,5356.0,4956.0,4039.0,3780.0,8.4084,8.66712,8.79648,8.27904,6.76375,6.76375,6.76375,6.76375,-0.19325,-0.19325,-0.19325,-0.19325
54.25,5309.0,4977.0,4047.0,3803.0,8.02032,8.53776,8.53776,8.66712,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.26,5267.0,5007.0,4032.0,3809.0,8.27904,8.4084,8.4084,8.27904,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.27,5324.0,4998.0,4045.0,3798.0,8.79648,8.79648,8.27904,8.14968,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.28,5338.0,4959.0,4047.0,3800.0,9.0552,8.66712,8.79648,8.66712,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.29,5290.0,4999.0,4056.0,3777.0,9.44328,8.79648,8.92584,8.4084,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.3,5292.0,5003.0,4055.0,3805.0,8.66712,8.92584,8.92584,8.66712,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.31,5349.0,4992.0,4059.0,3811.0,8.66712,8.92584,8.79648,8.4084,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.32,5316.0,4989.0,4060.0,3811.0,8.4084,8.53776,8.92584,8.53776,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.33,5286.0,4998.0,4063.0,3784.0,8.53776,8.92584,8.92584,8.4084,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.34,5316.0,5014.0,4069.0,3798.0,9.0552,8.92584,8.4084,8.66712,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.35,5348.0,5014.0,4071.0,3828.0,9.18456,8.79648,8.79648,8.79648,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.36,5282.0,5006.0,4065.0,3841.0,8.92584,8.79648,9.0552,8.53776,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.37,5313.0,5022.0,4095.0,3838.0,8.79648,8.92584,8.79648,9.0552,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.38,5380.0,5017.0,4095.0,3820.0,8.79648,8.66712,8.79648,9.0552,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.39,5294.0,4999.0,4095.0,3836.0,8.4084,8.92584,8.4084,8.79648,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.4,5309.0,5018.0,4101.0,3849.0,8.79648,8.79648,8.92584,8.53776,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.41,5374.0,5042.0,4101.0,3851.0,8.66712,8.79648,8.66712,8.66712,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.42,5357.0,4993.0,4098.0,3837.0,8.79648,8.79648,9.0552,8.92584,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.43,5295.0,5025.0,4113.0,3831.0,9.0552,8.79648,8.79648,8.79648,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.44,5352.0,5043.0,4101.0,3844.0,9.44328,8.79648,9.0552,8.79648,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.45,5400.0,5032.0,4109.0,3863.0,9.18456,8.79648,8.27904,8.66712,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.46,5327.0,5024.0,4126.0,3843.0,8.92584,8.4084,8.92584,8.79648,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.47,5363.0,5063.0,4122.0,3853.0,9.0552,9.0552,8.79648,9.0552,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.48,5386.0,5051.0,4115.0,3825.0,8.92584,8.53776,8.53776,8.66712,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.49,5342.0,5051.0,4124.0,3849.0,8.53776,8.92584,8.92584,8.79648,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.5,5347.0,5043.0,4131.0,3871.0,8.53776,8.92584,8.79648,8.53776,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.51,5363.0,5077.0,4135.0,3838.0,8.27904,8.66712,8.66712,9.0552,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.52,5397.0,5063.0,4124.0,3845.0,8.27904,8.79648,8.79648,8.92584,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.53,5355.0,5088.0,4120.0,3824.0,8.27904,8.79648,8.27904,8.66712,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.54,5377.0,5054.0,4138.0,3861.0,8.4084,8.79648,8.79648,8.66712,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.55,5426.0,5098.0,4134.0,3868.0,8.53776,8.79648,8.92584,8.92584,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.56,5384.0,5059.0,4147.0,3859.0,8.27904,8.92584,8.92584,8.92584,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.57,5400.0,5048.0,4140.0,3841.0,8.27904,8.79648,8.66712,8.53776,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.58,5436.0,5063.0,4152.0,3866.0,8.14968,8.66712,8.92584,8.79648,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.59,5409.0,5062.0,4157.0,3884.0,8.4084,8.79648,9.0552,9.18456,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.6,5389.0,5052.0,4152.0,3884.0,8.53776,8.53776,8.66712,8.53776,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.61,5432.0,5101.0,4144.0,3858.0,8.4084,8.92584,8.66712,9.0552,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.62,5424.0,5090.0,4155.0,3862.0,8.27904,8.4084,9.0552,8.79648,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.63,5400.0,5085.0,4156.0,3869.0,8.14968,8.92584,8.79648,8.66712,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.64,5413.0,5087.0,4152.0,3878.0,8.27904,8.79648,8.53776,8.79648,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.65,5439.0,5099.0,4166.0,3872.0,8.79648,8.92584,8.53776,8.79648,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.66,5398.0,5103.0,4167.0,3851.0,8.79648,8.4084,8.53776,8.66712,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.67,5395.0,5101.0,4169.0,3876.0,8.53776,8.92584,8.79648,8.66712,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.68,5437.0,5098.0,4178.0,3874.0,8.79648,8.79648,8.92584,8.53776,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.69,5471.0,5098.0,4181.0,3890.0,9.18456,8.92584,8.92584,8.79648,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.7,5398.0,5131.0,4176.0,3884.0,8.92584,8.79648,8.92584,8.92584,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.71,5466.0,5099.0,4180.0,3860.0,9.18456,8.79648,8.92584,8.53776,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.72,5483.0,5099.0,4182.0,3886.0,9.31392,8.53776,8.66712,9.0552,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.73,5405.0,5146.0,4204.0,3890.0,9.31392,8.92584,8.66712,8.79648,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.74,5428.0,5091.0,4195.0,3911.0,9.0552,8.66712,8.66712,9.0552,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.75,5452.0,5111.0,4199.0,3883.0,8.92584,8.92584,8.66712,8.4084,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.76,5482.0,5134.0,4210.0,3888.0,8.66712,8.79648,8.79648,8.79648,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.77,5393.0,5114.0,4213.0,3915.0,8.4084,8.66712,8.53776,8.92584,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.78,5438.0,5105.0,4205.0,3941.0,8.53776,8.79648,8.92584,9.18456,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.79,5497.0,5127.0,4201.0,3932.0,8.53776,8.66712,8.79648,8.4084,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.8,5392.0,5122.0,4214.0,3915.0,8.27904,9.0552,8.92584,8.79648,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.81,5415.0,5128.0,4201.0,3919.0,8.27904,8.4084,8.79648,8.79648,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.82,5488.0,5133.0,4226.0,3936.0,8.92584,8.92584,8.92584,8.27904,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.83,5433.0,5127.0,4212.0,3941.0,9.18456,8.53776,9.0552,9.18456,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.84,5411.0,5161.0,4213.0,3931.0,8.92584,8.79648,8.66712,8.92584,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.85,5502.0,5123.0,4223.0,3921.0,9.18456,8.92584,8.79648,8.66712,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.86,5431.0,5142.0,4223.0,3934.0,9.0552,8.66712,8.66712,9.0552,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.87,5457.0,5146.0,4218.0,3962.0,8.92584,8.53776,8.66712,9.0552,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.88,5504.0,5144.0,4222.0,3950.0,8.4084,8.53776,8.4084,8.4084,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.89,5510.0,5126.0,4224.0,3944.0,8.27904,8.92584,8.53776,8.53776,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.9,5432.0,5165.0,4237.0,3942.0,8.14968,8.53776,8.92584,8.92584,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.91,5450.0,5146.0,4234.0,3938.0,8.27904,8.66712,8.79648,8.66712,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.92,5479.0,5130.0,4230.0,3972.0,9.0552,8.66712,8.92584,8.53776,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.93,5479.0,5148.0,4240.0,3949.0,9.44328,8.79648,8.53776,8.14968,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.94,5423.0,5151.0,4245.0,3936.0,9.18456,9.0552,8.92584,9.18456,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.95,5514.0,5155.0,4249.0,3946.0,9.44328,8.66712,8.66712,8.92584,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.96,5488.0,5150.0,4251.0,3974.0,8.92584,9.0552,9.0552,8.92584,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.97,5415.0,5167.0,4254.0,3984.0,8.53776,8.4084,8.66712,8.53776,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.98,5509.0,5162.0,4241.0,3966.0,8.53776,8.79648,8.66712,8.53776,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
54.99,5508.0,5164.0,4257.0,3955.0,8.92584,8.92584,8.92584,8.79648,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
55.0,5444.0,5133.0,4246.0,3966.0,8.66712,8.4084,9.0552,9.18456,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
55.01,5507.0,5184.0,4237.0,3974.0,9.0552,9.0552,8.79648,8.92584,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
55.02,5514.0,5151.0,4253.0,3967.0,9.31392,8.79648,8.53776,9.0552,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
55.03,5469.0,5131.0,4259.0,3943.0,8.92584,8.92584,8.53776,8.27904,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
55.04,5504.0,5165.0,4251.0,3949.0,8.53776,8.66712,8.79648,9.18456,6.957,6.957,6.957,6.957,-0.19325,-0.19325,-0.19325,-0.19325
